SiteID, 17152.0,Site Timezone,-6.0,Data Timezone,-6.0
Longitude, -95.205444
Latitude, 35.03545
Year,Month,Day,Hour,Minute,power (MW),wind speed at 100m (m/s)
2011,4,26,6,40,0.722,4.08
2011,4,26,6,45,0.405,3.637
2011,4,26,6,50,0.089,3.1950000000000003
2011,4,26,6,55,0.065,2.9290000000000003
2011,4,26,7,0,0.045,2.691
2011,4,26,7,5,0.032,2.5300000000000002
2011,4,26,7,10,0.03,2.499
2011,4,26,7,15,0.031,2.5140000000000002
2011,4,26,7,20,0.026000000000000002,2.453
2011,4,26,7,25,0.017,2.347
2011,4,26,7,30,0.01,2.261
2011,4,26,7,35,0.006,2.203
2011,4,26,7,40,0.006,2.203
2011,4,26,7,45,0.0,2.102
2011,4,26,7,50,0.0,1.983
2011,4,26,7,55,0.0,1.977
2011,4,26,8,0,0.0,2.029
2011,4,26,8,5,0.0,2.081
2011,4,26,8,10,0.0,2.093
2011,4,26,8,15,0.002,2.16
2011,4,26,8,20,0.006,2.212
2011,4,26,8,25,0.004,2.185
2011,4,26,8,30,0.0,2.133
2011,4,26,8,35,0.0,2.0260000000000002
2011,4,26,8,40,0.0,1.895
2011,4,26,8,45,0.0,1.818
2011,4,26,8,50,0.0,1.837
2011,4,26,8,55,0.0,1.873
2011,4,26,9,0,0.0,1.742
2011,4,26,9,5,0.0,1.458
2011,4,26,9,10,0.0,1.177
2011,4,26,9,15,0.0,0.967
2011,4,26,9,20,0.0,0.8230000000000001
2011,4,26,9,25,0.0,0.778
2011,4,26,9,30,0.0,0.918
2011,4,26,9,35,0.0,1.08
2011,4,26,9,40,0.0,1.095
2011,4,26,9,45,0.0,1.055
2011,4,26,9,50,0.0,1.125
2011,4,26,9,55,0.0,1.199
2011,4,26,10,0,0.0,1.247
2011,4,26,10,5,0.0,1.324
2011,4,26,10,10,0.0,1.452
2011,4,26,10,15,0.0,1.571
2011,4,26,10,20,0.0,1.577
2011,4,26,10,25,0.0,1.5350000000000001
2011,4,26,10,30,0.0,1.754
2011,4,26,10,35,0.0,2.053
2011,4,26,10,40,0.0,1.861
2011,4,26,10,45,0.0,1.486
2011,4,26,10,50,0.0,1.5130000000000001
2011,4,26,10,55,0.0,1.492
2011,4,26,11,0,0.0,1.26
2011,4,26,11,5,0.0,1.214
2011,4,26,11,10,0.0,1.2570000000000001
2011,4,26,11,15,0.0,1.324
2011,4,26,11,20,0.0,1.461
2011,4,26,11,25,0.0,1.6320000000000001
2011,4,26,11,30,0.0,1.742
2011,4,26,11,35,0.0,1.73
2011,4,26,11,40,0.0,1.69
2011,4,26,11,45,0.0,1.629
2011,4,26,11,50,0.0,1.5310000000000001
2011,4,26,11,55,0.0,1.431
2011,4,26,12,0,0.0,1.437
2011,4,26,12,5,0.0,1.537
2011,4,26,12,10,0.0,1.659
2011,4,26,12,15,0.0,1.7570000000000001
2011,4,26,12,20,0.0,1.809
2011,4,26,12,25,0.0,1.852
2011,4,26,12,30,0.0,1.842
2011,4,26,12,35,0.0,1.702
2011,4,26,12,40,0.0,1.449
2011,4,26,12,45,0.0,1.181
2011,4,26,12,50,0.0,1.004
2011,4,26,12,55,0.0,1.053
2011,4,26,13,0,0.0,1.41
2011,4,26,13,5,0.0,1.965
2011,4,26,13,10,0.041,2.664
2011,4,26,13,15,0.184,3.366
2011,4,26,13,20,0.559,3.896
2011,4,26,13,25,0.6980000000000001,4.0920000000000005
2011,4,26,13,30,0.641,4.013
2011,4,26,13,35,0.492,3.802
2011,4,26,13,40,0.377,3.641
2011,4,26,13,45,0.485,3.793
2011,4,26,13,50,0.9450000000000001,4.388
2011,4,26,13,55,1.974,5.234
2011,4,26,14,0,3.007,5.88
2011,4,26,14,5,3.279,6.039
2011,4,26,14,10,2.833,5.78
2011,4,26,14,15,2.3970000000000002,5.526
2011,4,26,14,20,2.301,5.471
2011,4,26,14,25,2.1590000000000003,5.389
2011,4,26,14,30,1.983,5.246
2011,4,26,14,35,1.979,5.243
2011,4,26,14,40,2.141,5.377
2011,4,26,14,45,2.263,5.453
2011,4,26,14,50,2.032,5.288
2011,4,26,14,55,1.682,5.001
2011,4,26,15,0,1.499,4.852
2011,4,26,15,5,1.405,4.776
2011,4,26,15,10,1.311,4.699
2011,4,26,15,15,1.258,4.657
2011,4,26,15,20,1.421,4.791
2011,4,26,15,25,1.937,5.215
2011,4,26,15,30,1.9000000000000001,5.184
2011,4,26,15,35,1.51,4.864
2011,4,26,15,40,0.6890000000000001,4.095
2011,4,26,15,45,0.6960000000000001,4.104
2011,4,26,15,50,1.214,4.62
2011,4,26,15,55,1.7890000000000001,5.093
2011,4,26,16,0,1.284,4.678
2011,4,26,16,5,0.854,4.324
2011,4,26,16,10,0.834,4.3
2011,4,26,16,15,1.214,4.62
2011,4,26,16,20,0.677,4.077
2011,4,26,16,25,0.675,4.074
2011,4,26,16,30,0.556,3.906
2011,4,26,16,35,0.451,3.757
2011,4,26,16,40,0.324,3.576
2011,4,26,16,45,0.197,3.396
2011,4,26,16,50,0.10400000000000001,3.265
2011,4,26,16,55,0.078,3.1430000000000002
2011,4,26,17,0,0.076,3.112
2011,4,26,17,5,0.062,2.942
2011,4,26,17,10,0.056,2.868
2011,4,26,17,15,0.054,2.844
2011,4,26,17,20,0.042,2.694
2011,4,26,17,25,0.044,2.716
2011,4,26,17,30,0.031,2.548
2011,4,26,17,35,0.003,2.203
2011,4,26,17,40,0.0,1.419
2011,4,26,17,45,0.0,0.543
2011,4,26,17,50,0.0,0.806
2011,4,26,17,55,0.0,1.3940000000000001
2011,4,26,18,0,0.0,1.934
2011,4,26,18,5,0.0,2.1350000000000002
2011,4,26,18,10,0.012,2.315
2011,4,26,18,15,0.055,2.849
2011,4,26,18,20,0.34600000000000003,3.603
2011,4,26,18,25,0.426,3.716
2011,4,26,18,30,0.526,3.857
2011,4,26,18,35,0.854,4.3180000000000005
2011,4,26,18,40,1.5010000000000001,4.849
2011,4,26,18,45,1.806,5.099
2011,4,26,18,50,1.566,4.901
2011,4,26,18,55,1.926,5.197
2011,4,26,19,0,1.8960000000000001,5.172
2011,4,26,19,5,1.592,4.922
2011,4,26,19,10,1.592,4.922
2011,4,26,19,15,1.44,4.797
2011,4,26,19,20,1.197,4.599
2011,4,26,19,25,0.986,4.425
2011,4,26,19,30,1.095,4.514
2011,4,26,19,35,1.631,4.953
2011,4,26,19,40,1.925,5.194
2011,4,26,19,45,2.14,5.371
2011,4,26,19,50,1.982,5.24
2011,4,26,19,55,2.021,5.2700000000000005
2011,4,26,20,0,2.902,5.816
2011,4,26,20,5,3.219,6.0
2011,4,26,20,10,3.723,6.293
2011,4,26,20,15,4.875,6.8420000000000005
2011,4,26,20,20,6.143,7.4
2011,4,26,20,25,8.203,8.151
2011,4,26,20,30,8.436,8.233
2011,4,26,20,35,4.016,6.46
2011,4,26,20,40,2.064,5.301
2011,4,26,20,45,1.266,4.647
2011,4,26,20,50,0.555,3.891
2011,4,26,20,55,0.503,3.817
2011,4,26,21,0,0.864,4.317
2011,4,26,21,5,0.062,2.932
2011,4,26,21,10,0.256,3.466
2011,4,26,21,15,0.0,1.7750000000000001
2011,4,26,21,20,15.998000000000001,12.873000000000001
2011,4,26,21,25,0.0,0.28800000000000003
2011,4,26,21,30,0.039,2.636
2011,4,26,21,35,0.0,1.3880000000000001
2011,4,26,21,40,0.032,2.549
2011,4,26,21,45,2.494,5.564
2011,4,26,21,50,15.774000000000001,12.137
2011,4,26,21,55,3.043,5.881
2011,4,26,22,0,8.664,8.282
2011,4,26,22,5,8.404,8.191
2011,4,26,22,10,0.0,1.331
2011,4,26,22,15,0.558,3.888
2011,4,26,22,20,1.449,4.788
2011,4,26,22,25,2.087,5.3100000000000005
2011,4,26,22,30,1.706,4.998
2011,4,26,22,35,1.68,4.977
2011,4,26,22,40,2.184,5.383
2011,4,26,22,45,1.643,4.946
2011,4,26,22,50,0.888,4.33
2011,4,26,22,55,0.763,4.1770000000000005
2011,4,26,23,0,0.184,3.362
2011,4,26,23,5,0.049,2.77
2011,4,26,23,10,0.064,2.953
2011,4,26,23,15,0.068,3.0020000000000002
2011,4,26,23,20,0.066,2.981
2011,4,26,23,25,0.083,3.192
2011,4,26,23,30,0.034,2.578
2011,4,26,23,35,0.0,1.858
2011,4,26,23,40,0.0,1.428
2011,4,26,23,45,0.0,1.617
2011,4,26,23,50,0.074,3.0700000000000003
2011,4,26,23,55,0.339,3.576
2011,4,27,0,0,0.063,2.932
2011,4,27,0,5,0.085,3.213
2011,4,27,0,10,0.059000000000000004,2.88
2011,4,27,0,15,0.037,2.606
2011,4,27,0,20,0.043000000000000003,2.688
2011,4,27,0,25,0.034,2.569
2011,4,27,0,30,0.042,2.673
2011,4,27,0,35,0.708,4.0920000000000005
2011,4,27,0,40,0.233,3.423
2011,4,27,0,45,0.07,3.021
2011,4,27,0,50,0.059000000000000004,2.88
2011,4,27,0,55,0.028,2.499
2011,4,27,1,0,0.037,2.615
2011,4,27,1,5,0.455,3.738
2011,4,27,1,10,0.394,3.653
2011,4,27,1,15,0.216,3.402
2011,4,27,1,20,1.156,4.5440000000000005
2011,4,27,1,25,0.544,3.866
2011,4,27,1,30,0.081,3.161
2011,4,27,1,35,0.643,4.007
2011,4,27,1,40,2.9370000000000003,5.82
2011,4,27,1,45,2.5300000000000002,5.585
2011,4,27,1,50,0.852,4.3
2011,4,27,1,55,0.374,3.626
2011,4,27,2,0,0.916,4.349
2011,4,27,2,5,1.36,4.712
2011,4,27,2,10,1.274,4.642
2011,4,27,2,15,0.658,4.025
2011,4,27,2,20,0.522,3.833
2011,4,27,2,25,0.659,4.025
2011,4,27,2,30,0.34900000000000003,3.589
2011,4,27,2,35,0.419,3.6870000000000003
2011,4,27,2,40,0.326,3.556
2011,4,27,2,45,0.036000000000000004,2.603
2011,4,27,2,50,0.0,1.822
2011,4,27,2,55,0.0,1.499
2011,4,27,3,0,0.0,1.685
2011,4,27,3,5,0.0,1.855
2011,4,27,3,10,0.0,1.944
2011,4,27,3,15,0.003,2.188
2011,4,27,3,20,0.008,2.2520000000000002
2011,4,27,3,25,0.007,2.24
2011,4,27,3,30,0.01,2.27
2011,4,27,3,35,0.0,2.066
2011,4,27,3,40,0.0,1.685
2011,4,27,3,45,0.0,1.346
2011,4,27,3,50,0.0,1.0010000000000001
2011,4,27,3,55,0.0,0.735
2011,4,27,4,0,0.0,0.757
2011,4,27,4,5,0.0,1.141
2011,4,27,4,10,0.0,1.458
2011,4,27,4,15,0.0,1.467
2011,4,27,4,20,0.0,1.348
2011,4,27,4,25,0.0,1.422
2011,4,27,4,30,0.0,1.693
2011,4,27,4,35,0.0,1.9040000000000001
2011,4,27,4,40,0.006,2.215
2011,4,27,4,45,0.021,2.4010000000000002
2011,4,27,4,50,0.023,2.426
2011,4,27,4,55,0.023,2.426
2011,4,27,5,0,0.015,2.331
2011,4,27,5,5,0.004,2.197
2011,4,27,5,10,0.0,1.977
2011,4,27,5,15,0.0,1.831
2011,4,27,5,20,0.0,1.868
2011,4,27,5,25,0.0,1.819
2011,4,27,5,30,0.0,1.645
2011,4,27,5,35,0.0,1.5130000000000001
2011,4,27,5,40,0.0,1.306
2011,4,27,5,45,0.0,1.101
2011,4,27,5,50,0.0,1.824
2011,4,27,5,55,0.0,0.964
2011,4,27,6,0,0.782,4.184
2011,4,27,6,5,0.909,4.324
2011,4,27,6,10,0.017,2.359
2011,4,27,6,15,0.022,2.414
2011,4,27,6,20,0.0,1.587
2011,4,27,6,25,0.02,2.386
2011,4,27,6,30,0.066,2.957
2011,4,27,6,35,0.0,1.7730000000000001
2011,4,27,6,40,0.0,0.906
2011,4,27,6,45,0.0,2.011
2011,4,27,6,50,0.04,2.633
2011,4,27,6,55,0.0,2.145
2011,4,27,7,0,0.0,1.5350000000000001
2011,4,27,7,5,0.0,1.3880000000000001
2011,4,27,7,10,0.0,1.266
2011,4,27,7,15,0.0,1.236
2011,4,27,7,20,0.0,1.544
2011,4,27,7,25,0.0,2.005
2011,4,27,7,30,0.0,2.136
2011,4,27,7,35,0.006,2.215
2011,4,27,7,40,0.016,2.334
2011,4,27,7,45,0.026000000000000002,2.46
2011,4,27,7,50,0.014,2.319
2011,4,27,7,55,0.0,2.069
2011,4,27,8,0,0.016,2.338
2011,4,27,8,5,0.088,3.207
2011,4,27,8,10,0.671,4.025
2011,4,27,8,15,1.429,4.745
2011,4,27,8,20,1.211,4.5680000000000005
2011,4,27,8,25,0.31,3.519
2011,4,27,8,30,0.8130000000000001,4.224
2011,4,27,8,35,3.071,5.8660000000000005
2011,4,27,8,40,11.097,9.094
2011,4,27,8,45,13.518,10.08
2011,4,27,8,50,12.152000000000001,9.451
2011,4,27,8,55,11.041,9.06
2011,4,27,9,0,10.215,8.771
2011,4,27,9,5,9.528,8.529
2011,4,27,9,10,9.14,8.395
2011,4,27,9,15,7.2940000000000005,7.7540000000000004
2011,4,27,9,20,5.557,7.071
2011,4,27,9,25,5.591,7.086
2011,4,27,9,30,6.259,7.3790000000000004
2011,4,27,9,35,5.1690000000000005,6.9030000000000005
2011,4,27,9,40,3.761,6.253
2011,4,27,9,45,2.939,5.78
2011,4,27,9,50,2.237,5.377
2011,4,27,9,55,1.972,5.182
2011,4,27,10,0,2.553,5.563
2011,4,27,10,5,3.815,6.293
2011,4,27,10,10,4.7540000000000004,6.732
2011,4,27,10,15,5.067,6.869
2011,4,27,10,20,4.745,6.729
2011,4,27,10,25,4.721,6.72
2011,4,27,10,30,5.875,7.226
2011,4,27,10,35,8.224,8.096
2011,4,27,10,40,9.943,8.694
2011,4,27,10,45,10.401,8.853
2011,4,27,10,50,10.337,8.829
2011,4,27,10,55,10.065,8.731
2011,4,27,11,0,10.156,8.761000000000001
2011,4,27,11,5,10.264,8.798
2011,4,27,11,10,9.88,8.661
2011,4,27,11,15,12.549,9.594
2011,4,27,11,20,15.116,11.120000000000001
2011,4,27,11,25,14.332,10.474
2011,4,27,11,30,13.764000000000001,10.187
2011,4,27,11,35,14.798,10.767
2011,4,27,11,40,14.972,10.950000000000001
2011,4,27,11,45,15.327,11.328
2011,4,27,11,50,15.259,11.252
2011,4,27,11,55,14.575000000000001,10.577
2011,4,27,12,0,15.102,11.078
2011,4,27,12,5,15.904,12.439
2011,4,27,12,10,15.906,12.442
2011,4,27,12,15,15.447000000000001,11.441
2011,4,27,12,20,14.748000000000001,10.69
2011,4,27,12,25,13.937000000000001,10.248
2011,4,27,12,30,13.256,9.906
2011,4,27,12,35,14.624,10.587
2011,4,27,12,40,15.312000000000001,11.289
2011,4,27,12,45,14.957,10.907
2011,4,27,12,50,14.509,10.526
2011,4,27,12,55,14.407,10.474
2011,4,27,13,0,14.629,10.584
2011,4,27,13,5,14.785,10.718
2011,4,27,13,10,14.658,10.596
2011,4,27,13,15,14.323,10.428
2011,4,27,13,20,13.89,10.211
2011,4,27,13,25,13.537,10.034
2011,4,27,13,30,12.67,9.601
2011,4,27,13,35,11.036,9.012
2011,4,27,13,40,9.561,8.496
2011,4,27,13,45,8.653,8.182
2011,4,27,13,50,7.426,7.758
2011,4,27,13,55,5.5200000000000005,7.016
2011,4,27,14,0,3.681,6.171
2011,4,27,14,5,2.658,5.585
2011,4,27,14,10,1.473,4.746
2011,4,27,14,15,0.6900000000000001,4.022
2011,4,27,14,20,0.547,3.8240000000000003
2011,4,27,14,25,0.513,3.778
2011,4,27,14,30,0.646,3.964
2011,4,27,14,35,1.211,4.541
2011,4,27,14,40,1.809,5.026
2011,4,27,14,45,2.533,5.527
2011,4,27,14,50,3.3970000000000002,6.024
2011,4,27,14,55,3.718,6.21
2011,4,27,15,0,3.8360000000000003,6.28
2011,4,27,15,5,3.73,6.223
2011,4,27,15,10,5.714,7.132000000000001
2011,4,27,15,15,10.449,8.85
2011,4,27,15,20,12.958,9.793000000000001
2011,4,27,15,25,13.115,9.872
2011,4,27,15,30,13.242,9.936
2011,4,27,15,35,11.818,9.332
2011,4,27,15,40,10.381,8.826
2011,4,27,15,45,10.617,8.908
2011,4,27,15,50,11.177,9.106
2011,4,27,15,55,11.276,9.143
2011,4,27,16,0,10.637,8.92
2011,4,27,16,5,9.774000000000001,8.618
2011,4,27,16,10,8.65,8.228
2011,4,27,16,15,8.069,8.026
2011,4,27,16,20,7.207,7.727
2011,4,27,16,25,5.783,7.171
2011,4,27,16,30,4.564,6.638
2011,4,27,16,35,4.476,6.598
2011,4,27,16,40,4.866,6.769
2011,4,27,16,45,5.736,7.151
2011,4,27,16,50,7.98,7.996
2011,4,27,16,55,9.823,8.64
2011,4,27,17,0,11.034,9.067
2011,4,27,17,5,11.89,9.369
2011,4,27,17,10,12.063,9.43
2011,4,27,17,15,12.114,9.448
2011,4,27,17,20,11.948,9.39
2011,4,27,17,25,12.120000000000001,9.451
2011,4,27,17,30,12.328,9.525
2011,4,27,17,35,11.756,9.323
2011,4,27,17,40,11.236,9.14
2011,4,27,17,45,10.5,8.88
2011,4,27,17,50,9.798,8.633000000000001
2011,4,27,17,55,9.231,8.435
2011,4,27,18,0,8.934000000000001,8.331
2011,4,27,18,5,9.136000000000001,8.401
2011,4,27,18,10,9.681000000000001,8.59
2011,4,27,18,15,10.125,8.746
2011,4,27,18,20,10.602,8.914
2011,4,27,18,25,11.385,9.188
2011,4,27,18,30,11.821,9.341000000000001
2011,4,27,18,35,11.632,9.274000000000001
2011,4,27,18,40,11.599,9.262
2011,4,27,18,45,12.201,9.473
2011,4,27,18,50,12.003,9.403
2011,4,27,18,55,11.605,9.262
2011,4,27,19,0,11.252,9.137
2011,4,27,19,5,10.784,8.973
2011,4,27,19,10,11.097,9.082
2011,4,27,19,15,11.76,9.314
2011,4,27,19,20,11.842,9.342
2011,4,27,19,25,11.35,9.168000000000001
2011,4,27,19,30,10.458,8.854000000000001
2011,4,27,19,35,11.062,9.064
2011,4,27,19,40,12.971,9.797
2011,4,27,19,45,13.672,10.148
2011,4,27,19,50,13.548,10.084
2011,4,27,19,55,12.877,9.748
2011,4,27,20,0,10.986,9.037
2011,4,27,20,5,9.5,8.515
2011,4,27,20,10,9.521,8.521
2011,4,27,20,15,11.412,9.183
2011,4,27,20,20,13.377,9.995000000000001
2011,4,27,20,25,14.791,10.764
2011,4,27,20,30,15.755,11.982000000000001
2011,4,27,20,35,16.0,12.986
2011,4,27,20,40,16.0,13.251
2011,4,27,20,45,15.886000000000001,12.409
2011,4,27,20,50,15.099,11.093
2011,4,27,20,55,13.937000000000001,10.272
2011,4,27,21,0,13.732000000000001,10.166
2011,4,27,21,5,14.871,10.84
2011,4,27,21,10,13.339,9.97
2011,4,27,21,15,14.019,10.309000000000001
2011,4,27,21,20,15.120000000000001,11.115
2011,4,27,21,25,15.723,11.871
2011,4,27,21,30,15.753,11.963000000000001
2011,4,27,21,35,15.184000000000001,11.176
2011,4,27,21,40,14.754,10.712
2011,4,27,21,45,13.94,10.263
2011,4,27,21,50,13.187,9.885
2011,4,27,21,55,13.159,9.869
2011,4,27,22,0,13.741,10.162
2011,4,27,22,5,14.003,10.297
2011,4,27,22,10,13.24,9.915000000000001
2011,4,27,22,15,11.673,9.262
2011,4,27,22,20,12.3,9.479000000000001
2011,4,27,22,25,13.877,10.227
2011,4,27,22,30,13.957,10.266
2011,4,27,22,35,12.950000000000001,9.763
2011,4,27,22,40,11.376,9.152000000000001
2011,4,27,22,45,10.403,8.811
2011,4,27,22,50,10.396,8.808
2011,4,27,22,55,10.257,8.759
2011,4,27,23,0,9.508000000000001,8.496
2011,4,27,23,5,8.84,8.264
2011,4,27,23,10,8.743,8.231
2011,4,27,23,15,8.593,8.179
2011,4,27,23,20,8.754,8.234
2011,4,27,23,25,9.540000000000001,8.506
2011,4,27,23,30,10.726,8.921
2011,4,27,23,35,11.207,9.088000000000001
2011,4,27,23,40,11.201,9.085
2011,4,27,23,45,11.431000000000001,9.165000000000001
2011,4,27,23,50,11.152000000000001,9.067
2011,4,27,23,55,10.372,8.795
2011,4,28,0,0,9.354000000000001,8.441
2011,4,28,0,5,8.419,8.118
2011,4,28,0,10,7.973,7.962
2011,4,28,0,15,7.679,7.8580000000000005
2011,4,28,0,20,7.362,7.748
2011,4,28,0,25,7.5840000000000005,7.825
2011,4,28,0,30,8.373,8.096
2011,4,28,0,35,8.499,8.139
2011,4,28,0,40,8.013,7.971
2011,4,28,0,45,7.501,7.7940000000000005
2011,4,28,0,50,7.272,7.715
2011,4,28,0,55,7.211,7.694
2011,4,28,1,0,7.513,7.797000000000001
2011,4,28,1,5,8.019,7.971
2011,4,28,1,10,8.53,8.148
2011,4,28,1,15,8.951,8.295
2011,4,28,1,20,9.362,8.438
2011,4,28,1,25,9.546,8.502
2011,4,28,1,30,9.781,8.585
2011,4,28,1,35,10.052,8.679
2011,4,28,1,40,9.995000000000001,8.658
2011,4,28,1,45,9.597,8.517
2011,4,28,1,50,9.134,8.356
2011,4,28,1,55,8.82,8.246
2011,4,28,2,0,8.77,8.228
2011,4,28,2,5,8.86,8.258000000000001
2011,4,28,2,10,8.966,8.295
2011,4,28,2,15,9.125,8.35
2011,4,28,2,20,9.186,8.371
2011,4,28,2,25,9.009,8.31
2011,4,28,2,30,9.026,8.316
2011,4,28,2,35,9.291,8.408
2011,4,28,2,40,9.504,8.481
2011,4,28,2,45,9.775,8.575000000000001
2011,4,28,2,50,9.906,8.621
2011,4,28,2,55,9.845,8.6
2011,4,28,3,0,9.855,8.603
2011,4,28,3,5,10.040000000000001,8.667
2011,4,28,3,10,10.216000000000001,8.728
2011,4,28,3,15,10.287,8.752
2011,4,28,3,20,10.235,8.734
2011,4,28,3,25,10.306000000000001,8.758000000000001
2011,4,28,3,30,10.376,8.783
2011,4,28,3,35,10.308,8.758000000000001
2011,4,28,3,40,10.091000000000001,8.682
2011,4,28,3,45,9.891,8.612
2011,4,28,3,50,10.038,8.664
2011,4,28,3,55,10.307,8.758000000000001
2011,4,28,4,0,10.558,8.847
2011,4,28,4,5,10.777000000000001,8.923
2011,4,28,4,10,10.812,8.935
2011,4,28,4,15,10.735,8.908
2011,4,28,4,20,10.752,8.914
2011,4,28,4,25,10.69,8.893
2011,4,28,4,30,10.524000000000001,8.835
2011,4,28,4,35,10.323,8.765
2011,4,28,4,40,10.246,8.737
2011,4,28,4,45,10.36,8.777000000000001
2011,4,28,4,50,10.508000000000001,8.829
2011,4,28,4,55,10.639,8.874
2011,4,28,5,0,10.735,8.908
2011,4,28,5,5,10.857000000000001,8.951
2011,4,28,5,10,10.909,8.969
2011,4,28,5,15,10.902000000000001,8.966
2011,4,28,5,20,10.833,8.941
2011,4,28,5,25,10.687,8.89
2011,4,28,5,30,10.515,8.829
2011,4,28,5,35,10.385,8.783
2011,4,28,5,40,10.246,8.734
2011,4,28,5,45,10.142,8.697000000000001
2011,4,28,5,50,10.029,8.658
2011,4,28,5,55,10.109,8.685
2011,4,28,6,0,10.373,8.777000000000001
2011,4,28,6,5,10.603,8.856
2011,4,28,6,10,10.702,8.89
2011,4,28,6,15,10.86,8.945
2011,4,28,6,20,10.766,8.911
2011,4,28,6,25,10.742,8.902000000000001
2011,4,28,6,30,10.926,8.966
2011,4,28,6,35,10.361,8.768
2011,4,28,6,40,10.004,8.643
2011,4,28,6,45,9.908,8.609
2011,4,28,6,50,8.692,8.188
2011,4,28,6,55,8.079,7.977
2011,4,28,7,0,7.556,7.797000000000001
2011,4,28,7,5,7.062,7.626
2011,4,28,7,10,6.937,7.5840000000000005
2011,4,28,7,15,6.953,7.59
2011,4,28,7,20,6.941,7.586
2011,4,28,7,25,6.4030000000000005,7.397
2011,4,28,7,30,6.3500000000000005,7.376
2011,4,28,7,35,5.827,7.15
2011,4,28,7,40,5.8660000000000005,7.1690000000000005
2011,4,28,7,45,5.604,7.056
2011,4,28,7,50,4.893,6.747
2011,4,28,7,55,4.448,6.555
2011,4,28,8,0,3.942,6.3260000000000005
2011,4,28,8,5,3.43,6.033
2011,4,28,8,10,3.258,5.9350000000000005
2011,4,28,8,15,3.3040000000000003,5.963
2011,4,28,8,20,3.44,6.042
2011,4,28,8,25,3.656,6.167
2011,4,28,8,30,3.9250000000000003,6.323
2011,4,28,8,35,4.337,6.515000000000001
2011,4,28,8,40,4.664,6.659
2011,4,28,8,45,4.809,6.723
2011,4,28,8,50,4.961,6.79
2011,4,28,8,55,4.973,6.796
2011,4,28,9,0,4.971,6.796
2011,4,28,9,5,4.921,6.775
2011,4,28,9,10,4.765,6.708
2011,4,28,9,15,4.6930000000000005,6.6770000000000005
2011,4,28,9,20,4.719,6.689
2011,4,28,9,25,4.808,6.729
2011,4,28,9,30,4.897,6.768
2011,4,28,9,35,5.013,6.82
2011,4,28,9,40,4.9910000000000005,6.811
2011,4,28,9,45,4.884,6.765000000000001
2011,4,28,9,50,4.876,6.7620000000000005
2011,4,28,9,55,4.931,6.787
2011,4,28,10,0,4.978,6.808
2011,4,28,10,5,4.9910000000000005,6.814
2011,4,28,10,10,5.018,6.827
2011,4,28,10,15,5.073,6.851
2011,4,28,10,20,5.107,6.8660000000000005
2011,4,28,10,25,5.238,6.924
2011,4,28,10,30,5.481,7.031000000000001
2011,4,28,10,35,5.808,7.174
2011,4,28,10,40,6.113,7.309
2011,4,28,10,45,6.377,7.425
2011,4,28,10,50,6.655,7.5280000000000005
2011,4,28,10,55,6.829,7.589
2011,4,28,11,0,6.837,7.593
2011,4,28,11,5,6.704,7.547000000000001
2011,4,28,11,10,6.4910000000000005,7.474
2011,4,28,11,15,6.524,7.486
2011,4,28,11,20,6.723,7.556
2011,4,28,11,25,6.827,7.593
2011,4,28,11,30,6.773000000000001,7.574
2011,4,28,11,35,6.711,7.553
2011,4,28,11,40,6.824,7.593
2011,4,28,11,45,7.157,7.708
2011,4,28,11,50,7.5680000000000005,7.852
2011,4,28,11,55,7.952,7.986
2011,4,28,12,0,8.186,8.069
2011,4,28,12,5,8.262,8.096
2011,4,28,12,10,8.137,8.053
2011,4,28,12,15,7.713,7.907
2011,4,28,12,20,7.087,7.69
2011,4,28,12,25,6.557,7.507000000000001
2011,4,28,12,30,6.219,7.37
2011,4,28,12,35,5.979,7.266
2011,4,28,12,40,6.005,7.2780000000000005
2011,4,28,12,45,6.213,7.37
2011,4,28,12,50,6.2540000000000004,7.388
2011,4,28,12,55,6.029,7.29
2011,4,28,13,0,5.811,7.196
2011,4,28,13,5,5.781,7.184
2011,4,28,13,10,5.905,7.238
2011,4,28,13,15,6.051,7.3020000000000005
2011,4,28,13,20,6.182,7.36
2011,4,28,13,25,6.307,7.415
2011,4,28,13,30,6.397,7.455
2011,4,28,13,35,6.347,7.434
2011,4,28,13,40,6.228,7.382000000000001
2011,4,28,13,45,6.095,7.324
2011,4,28,13,50,6.045,7.303
2011,4,28,13,55,6.114,7.333
2011,4,28,14,0,6.19,7.367
2011,4,28,14,5,6.182,7.364
2011,4,28,14,10,6.125,7.339
2011,4,28,14,15,5.985,7.2780000000000005
2011,4,28,14,20,5.692,7.15
2011,4,28,14,25,5.371,7.01
2011,4,28,14,30,5.057,6.872
2011,4,28,14,35,4.805,6.763
2011,4,28,14,40,4.665,6.702
2011,4,28,14,45,4.664,6.702
2011,4,28,14,50,4.782,6.753
2011,4,28,14,55,5.01,6.854
2011,4,28,15,0,5.19,6.933
2011,4,28,15,5,5.252,6.961
2011,4,28,15,10,5.216,6.946
2011,4,28,15,15,5.18,6.93
2011,4,28,15,20,5.11,6.9
2011,4,28,15,25,5.026,6.863
2011,4,28,15,30,5.038,6.869
2011,4,28,15,35,5.03,6.8660000000000005
2011,4,28,15,40,4.7170000000000005,6.729
2011,4,28,15,45,4.083,6.4510000000000005
2011,4,28,15,50,3.533,6.143
2011,4,28,15,55,3.549,6.152
2011,4,28,16,0,4.222,6.513
2011,4,28,16,5,5.0360000000000005,6.869
